user_id,text,class,created_at,timezone,coordinates,place
3115989117,The uk is not even that hot? It's very humid tho which makes it even harder to deal with asthma :(,0,2017-05-25T22:22:21.000Z,London,,United Kingdom
373344020,The video of the #SyriaGasAttack attack on social media is beyond sickening.. seeing people gasping for breathe! I can't deal with that💔😭,0,2017-04-06T15:58:55.000Z,,,United Kingdom
25166859,The way my sinuses hurt........ my lord have mercy. I can't even breathe properly kmt,0,2017-02-01T20:26:01.000Z,,,United Kingdom
53027588,"The way that you breathe I can't resist it, so when you talk I can't help but listen....",0,2017-02-22T19:56:33.000Z,London,,United Kingdom
619320559,"The worst is when your so congested that you can't even breathe out of your nose, and you can't stop sneezing 😭",1,2017-03-15T01:59:20.000Z,London,,United States
457078448,"The worst thing about hay fever is you can't avoid it, you literally breathe and it slowly kills you",1,2017-03-27T18:40:46.000Z,Casablanca,,United Kingdom
375052019,The worst thing ever is when I'm sleeping &amp; I need my inhaler n I think I've took it but it was actually just a dream 😕😕,1,2017-02-12T11:40:56.000Z,Casablanca,,United Kingdom
56080629,The yo sushi staff are huffing and puffing because it's so busy. Well what do you expect?? It's valentines day lol...,0,2017-02-14T20:14:33.000Z,London,,United Kingdom
1241694450,The 🌞makes things better! Not looking forward to swollen eyes and itchy nose though.🤧 #ohwell,0,2017-03-15T12:26:30.000Z,London,,United Kingdom
313615120,"Then thought it was maybe the fumes from the mopeds in Ho Chi Minh a City, the pollution is terrible. But nah, it turned into a proper bug.",0,2017-02-12T19:55:24.000Z,London,,United Kingdom
713117378,"Then tonight it gets to the point where I can't breathe, my tonsils are all swelled up with white spots on them resting on my fucking tongue",0,2017-02-28T23:58:05.000Z,Amsterdam,,United Kingdom
2423213045,There is a really strange pollution feel in the sky today overcast and really sore on my eyes to look at because of the strange light ?,1,2017-02-14T15:04:05.000Z,,,United Kingdom
365965944,"There is either a fox orgy taking place in my garden or a mass asthma attack, either way I wish they'd shut the fuck uppp",0,2017-03-11T05:08:04.000Z,London,,United Kingdom
14847163,There is no evidence to support a delay in implementation. Air pollution in Inner London neighbourhoods reaches as high a central London.,0,2017-04-05T05:07:56.000Z,London,,United Kingdom
14847163,There is no evidence to support a delay in implementation. Air pollution in Inner London neighbourhoods reaches as high as central London.,0,2017-04-05T05:08:22.000Z,London,,United Kingdom
44690947,There's a foul smelling human on the bus. I can't breathe.,0,2017-02-25T14:35:33.000Z,Europe/London,,United Kingdom
1908560809,There's a girl in the lrc who is literally whistling and wheezing so much when she breathes... SHUT UP PLS kms,0,2017-03-07T10:05:51.000Z,,,United Kingdom
452444064,"There's a good smog over central London today. 
Its noticeably harder to breath. 

Ah London.",1,2017-05-11T07:39:22.000Z,London,"{ ""type"" : ""Point"", ""coordinates"" : [ -0.126431, 51.5012662 ] }",United Kingdom
723134010587672576,There's a tightness in my chest. I can't breathe. My hands are shaking. Exams shouldn't do this to me.,0,2017-05-10T22:24:05.000Z,,,United Kingdom
252270001,There's an old man puffing on a large sparkly shisha beside on the Edgware Road while looking at me seductively. #help,0,2017-04-06T17:56:16.000Z,London,,United Kingdom
2249044166,There's nothing quite like the firsts few puffs on a new inhaler,0,2017-03-19T22:21:53.000Z,,,United Kingdom
845369512757211140,There's nothing worse than being on a long bus ride gasping for a ciggy lol.,0,2017-03-29T07:48:43.000Z,,,United Kingdom
2632102767,"There's only so much basic London has to offer, peeps are gassed over air pollution and trying to find that hipster edge for the gram",0,2017-04-12T23:16:23.000Z,,,United Kingdom
26272534,"There's something so therapeutic about the nail salon or maybe I just get high off the fumes, either way I love it",0,2017-04-28T15:37:28.000Z,Amsterdam,,United Kingdom
50130965,These 40.000 Premature deaths from pollution are thet Real figures or just plucked out of thin sic air? #TheOneShow,0,2017-02-14T19:08:22.000Z,London,,United Kingdom
15696623,"These are not the type of #football games for people with #anxiety, my chest is so tight right now.  #birminghamcity #bcfc #keeprighton #kro",0,2017-05-07T12:03:51.000Z,London,,United Kingdom
80407143,These dogs have got me panting as though I've just done a 10mile run... Nala needs to start listening 😠😰😩🐶🐶#Springers,0,2017-02-18T13:15:03.000Z,Casablanca,,United Kingdom
29166691,These girls are gasping at the lecture slides. R u ok?,0,2017-04-06T17:33:08.000Z,London,,United Kingdom
394896854,"They congratulated me and I was just panting with exploded lungs like ""thANK YOU VERY MUCH""",0,2017-02-13T16:08:26.000Z,Amsterdam,,United Kingdom
481070877,They're doing a TVD convention in Blackpool and Paul Wesley is gonna be there I cannot bREATHE,0,2017-03-10T20:14:29.000Z,Casablanca,,United Kingdom
2706311360,"Thing I hate most about #asthma is stealth attack. 1 minute pottering round minding own business, next struggling to breathe FOR NO REASON 😖",0,2017-03-22T18:53:58.000Z,,,United Kingdom
311490260,Think @Nigelrefowens called that time out as much for himself as the players #gasping #endtoend #IREvFRA,0,2017-02-25T18:22:24.000Z,,,United Kingdom
183761219,"Think I just need to breathe, can't remember the last time I did that",0,2017-01-31T16:06:59.000Z,London,,United Kingdom
159125551,Think I'll be floating by the weekend on paint fumes ☺😂,0,2017-03-21T19:39:52.000Z,London,,United Kingdom
84301611,Think ave got hay fever total choked up sore eyes n everything 😴😣,1,2017-05-10T19:31:25.000Z,Amsterdam,,United Kingdom
3377631862,Think im just gonna save up and go america just to see @TheOfficialA7X again. Cant get Acid Rain out of my head.,0,2017-02-08T09:42:59.000Z,,,United Kingdom
27516659,Think it's so stupid that you have to pay for an inhaler. Sorry that I have to pay to breathe!!,0,2017-04-14T10:04:59.000Z,London,,United Kingdom
2689694815,Thinking of getting some @GUNNAROptiks for streaming eyes are constantly getting sore :(,0,2017-02-14T18:29:06.000Z,Pacific Time (US & Canada),,United Kingdom
56399949,Thinks dads dog has broken my nose! Bloody thing. Now got a sore nose and headache and going to have some black eyes!,0,2017-03-21T16:46:20.000Z,London,,United Kingdom
37645746,"This Tonsilitis has absolutely broken me. 3 days unable to eat, trouble drinking and pain even breathing and it ain't going away 😩",0,2017-05-16T21:47:51.000Z,London,,United Kingdom
1247485855,"This ain't even a hangover, my head about to fall off n I can't breathe",0,2017-04-30T12:18:45.000Z,Casablanca,,United Kingdom
447296224,This blocked nose holy shit can't breathe,1,2017-03-30T12:42:09.000Z,,,United Kingdom
484722733,This cold can bugger off 👊🏽 can't even breathe let alone sleep 😩,1,2017-03-06T08:02:49.000Z,,,United Kingdom
121249067,"This cold is fully ruining every aspect of my life. 

No sleep, face is puffy, no voice &amp; can't breathe 😰🤧🤕",1,2017-04-06T06:17:56.000Z,London,,United Kingdom
608576550,"This cold needs to fuck off, I can't breathe and it's driving me insane",1,2017-02-09T10:26:20.000Z,,,United Kingdom
2985939587,This cold seriously I feel like I'm dying my lungs ache I'm having to take my inhaler constantly,1,2017-04-03T19:17:06.000Z,,,United Kingdom
42632145,"This day needs to be over, running on fumes 😴",0,2017-04-19T10:02:30.000Z,Hawaii,,United Kingdom
550798484,"This girl said she breathes in carbon dioxide, well with the air pollution in Nigeria we can't be sure if it's oxygen or something else sef",0,2017-04-07T10:15:48.000Z,London,,Nigeria
20356950,This guy is moaning about air pollution and yet he drives to work in London 🤔 #insideout,0,2017-03-06T19:34:11.000Z,London,"{ ""type"" : ""Point"", ""coordinates"" : [ -0.37601023, 51.46584569 ] }",United Kingdom
819843137032032256,"This heat in Plymouth feels nice - lovely fresh clean(ish) air. Heat in LDN feels absolutely disgusting, I feel like I'm sweating pollution",0,2017-05-27T00:00:37.000Z,,,United Kingdom
1611127344,"This is all stuff I keep on hand, so already started treatment last night. GP scripts so I can continue / for next time. Asthma plans FTW!",0,2017-04-18T12:19:46.000Z,Pacific Time (US & Canada),,United Kingdom
2736994923,"This is how useless the media are. Any Bob can run to a newsman, huffing and puffing, saying ""ah smelt explosives, was definitely terrorism""",0,2017-05-23T00:19:27.000Z,Pacific Time (US & Canada),,United Kingdom
27297127,"This is the worst thing ever. Can't sleep, breathe, move, cough and whole right side of my body goes into spasm occasionally.",1,2017-04-28T06:13:17.000Z,London,,United Kingdom
2214685623,This is too early for my body to be awake I feel fucking sick I can't breathe somebody help me,1,2017-02-15T10:10:14.000Z,Pacific Time (US & Canada),,United Kingdom
819843137032032256,"This kind of heat in Plymouth felt nice - lovely, clean(ish) fresh air. Heat in LDN feels disgusting, I feel like I'm sweating pollution",0,2017-05-27T00:01:46.000Z,,,United Kingdom
137811467,"This kind of sums up Liverpool's issue to me: two or three players look like they're running on fumes now, but so few options on the bench.",0,2017-03-04T19:02:44.000Z,London,,United Kingdom
562382705,"This place is not for me, high on the fumes waiting outside",0,2017-01-28T15:40:58.000Z,London,,The Netherlands
257382158,This snotty nose needs to do one. Can't fucking breathe.,1,2017-03-24T19:52:58.000Z,,,United Kingdom
306695370,This weather is all good til you walk outside and can't breathe cos there's no air 🙃,1,2017-05-25T17:08:00.000Z,Casablanca,,United Kingdom
484809100,This weather isn't helping my drinking ban on gasping for a nice cold kopparberg or 10 😓,0,2017-05-04T13:29:56.000Z,,,United Kingdom
179191314,This weathers all great and that till you remember you have hay fever &amp; asthma = deathbed 😑,0,2017-05-05T10:06:05.000Z,,,United Kingdom
82612043,"This week's ""Friday Simulation"" on @Helimed29 - 2 yo near-fatal asthma with cardiac arrest. Captain Paul is currency monitor today! 😉",0,2017-03-03T13:04:31.000Z,Edinburgh,,United Kingdom
277382231,"This weekend I've been panting some of my #Nurgle miniatures! 

What #Warhammer have you been painting over the weekend? #miniaturemonday",0,2017-02-20T16:00:19.000Z,London,,United Kingdom
21512236,This |—| close to gasping “daddy” at this guy’s arms on the tube.,0,2017-05-10T18:53:45.000Z,London,,United Kingdom
2706311360,Thoroughly gripped by #DanEvans #DavisCup match. Recovering from cleaning-induced asthma by lying on sofa watching other folk run around 😝,0,2017-02-05T20:16:33.000Z,,,United Kingdom
2706311360,Thoroughly gripped by #DanEvans in #DavisCup.Recovering from cleaning-induced asthma attack by lying on sofa watching other folk run around,0,2017-02-05T20:15:27.000Z,,,United Kingdom
865435734,Those Vicks nasal inhaler sticks are the fucking gear mate! 👃🏼,0,2017-02-20T18:51:52.000Z,,,United Kingdom
1038301,Those outfits tho [INHALER EMOJI] #Eurovision,0,2017-05-13T21:31:43.000Z,London,,United Kingdom
24215769,"Though I might just have given myself an asthma attack running to catch said bus, so there's always a downside.",0,2017-04-01T19:49:18.000Z,London,,United Kingdom
53741023,"Thought I was doing ok recovering post-op. Now sat crackling and wheezing, tummy hurting and feeling down. Fricking not then! 😔",0,2017-05-22T21:15:20.000Z,London,,United Kingdom
19533744,"Thought I'd be able to get an inhaler through @PushDR instead of waiting 2 weeks for Dr's appointment. Nope, £57 for the prescription! 😡",0,2017-03-01T14:47:11.000Z,Amsterdam,,United Kingdom
115186649,Thought I'd come down to @GreenheadPark to get fit. Turns out it's to get high from the weed fumes!,0,2017-05-18T17:30:17.000Z,London,,United Kingdom
423520273,"Thought a fucking sweetener expenser was an inhaler, ended up choking on about six sweeteners",0,2017-02-24T20:36:17.000Z,,,United Kingdom
65602056,"Thought my inhaler was to help me breathe, not to make me shake!! #JazzHands",0,2017-02-25T13:37:45.000Z,,,United Kingdom
16688640,Thought of the day: Why don't we reuse asthma inhaler housings and just replace the medicines inside? #wasteofnhsresources #killingtheplanet,0,2017-02-28T22:35:48.000Z,London,,United Kingdom
500976333,"Threats that sore I'm coughing blood and can hardly open my eyes from a migraine, happy Sunday everyone",0,2017-03-19T10:00:24.000Z,,,United Kingdom
1531958010,"Thx @MaxFordhamLLP for your illuminating ""50 shades greener"" talk - I see trees, green roofs &amp; air pollution in a different light now!",0,2017-02-22T21:02:34.000Z,Pacific Time (US & Canada),,United Kingdom
37022163,Time for craft murk at @TheRecordCafe. @cloudwaterbrew IPA Vic Secret Wai-Iti &amp; @fiercebeer Granadilla Guerrilla Passion Fruit IPA. Love it!,0,2017-02-20T16:04:19.000Z,,,United Kingdom
141786172,Time to go now sore throat/cough/illness 😷 #asthma #badimmunesystem #life,1,2017-02-26T00:50:19.000Z,London,,United Kingdom
425262536,"Tin bath, smog, spam , malt extract preventative  detention ,corporal punishment oh and #grammarschools",0,2017-03-07T07:17:12.000Z,Amsterdam,,United Kingdom
760031176132325376,To make things worse I actually forgot my inhaler and I couldn't breath the whole session,0,2017-04-04T22:03:19.000Z,,,United Kingdom
61016825,To the guy sat next to me in the library pls put your shoes back on I can't breathe 😷,0,2017-03-16T18:32:05.000Z,London,,United Kingdom
228088650,"To those who vape...please consider those behind you who don't want to inhale your thick cloud of cherry smelling smog, thanks!",0,2017-05-10T09:36:15.000Z,London,,United Kingdom
2151387333,Today Govt release plans on how to tackle air pollution. It is vital for the nations health but Govt are trying to bury this crucial story,0,2017-05-05T07:08:12.000Z,Pacific Time (US & Canada),,United Kingdom
70922958,Today is a big day and I can't breathe properly through my nose to enjoy it #coldwoes,1,2017-02-25T11:07:08.000Z,London,,United Kingdom
2782955249,Today is robot commission work after I sit down and stop panting from changing my bedding,0,2017-02-01T12:18:32.000Z,London,,United Kingdom
24360251,Today is the first day where I feel like I'm running on fumes. Need to dig deep!,0,2017-02-06T09:01:31.000Z,London,,United Kingdom
326360130,"Today was better than yesterday but heavy colds going round+severe asthma really don't mix. Another day, doctors trip, new prescript #nhsftw",0,2017-02-08T19:27:57.000Z,Europe/London,,United Kingdom
21890101,Today was not a good day to forget my inhaler!!!! 😭,1,2017-05-15T11:56:36.000Z,London,,United Kingdom
240178963,Today's game at the Emirates was brought to you by the words huffing and puffing,0,2017-04-05T19:24:59.000Z,Paris,,United Kingdom
369040090,"Tonsiltis AGAIN &amp; potentially asthma??Thats fantastic,I needed a new health problem to add to the ever growing bloody list!! My body sucks 💔",0,2017-04-18T09:19:41.000Z,Casablanca,,United Kingdom
2899906240,Took me up until my final year at school to realise Smog is just smoke and fog mixed together.,0,2017-03-20T16:18:56.000Z,,,United Kingdom
88164018,Took my inhaler earlier for the first time in ages &amp; a false eyelash flew into my mouth hahaha grim as fuck,0,2017-03-09T00:39:55.000Z,Amsterdam,,United Kingdom
320460627,"Took the old girl out to get her nails clipped, 10 minutes in the car. She's flat out and panting like we've done 10 mile hike #staffie",0,2017-05-20T13:35:40.000Z,London,,United Kingdom
226555114,"Toon types, can you get a taxi to the Wylam Brewery or do you get dropped off and have to walk up? Got a heavy record bag innit, and asthma.",0,2017-01-28T17:50:22.000Z,London,,United Kingdom
239029325,"Top man stairs always get me , sucking on my asthma pump like a fucking lolly pop",0,2017-02-15T13:04:36.000Z,,,United Kingdom
319600805,Top tip Moneypenny - take ur bloody inhaler with you to the park with two under 3 year olds,0,2017-05-24T09:53:05.000Z,Amsterdam,,United Kingdom
1296909115,Top tip: don't forget your mask and spraypaint without it... fumes = not good😂,0,2017-03-02T21:38:06.000Z,,,United Kingdom
1611127344,"Total phone triage working well today: new GP, sorted asthma-flare steroids, abx, epipen topups &amp; agreed ceiling of home tx in 3 mins. #nhs",0,2017-04-18T12:13:21.000Z,Pacific Time (US & Canada),,United Kingdom
3363438861,Totally breath taking presentations by @GrangeTech - in such a short amount of time... well proud of 2017 #susomad ambassadors #weAREgrange,0,2017-02-06T14:42:31.000Z,,,United Kingdom
324951730,"Touched down back in grey, grey London for the weekend and I'm CHUFFED. Love my city, smog and all 💕🏙",0,2017-03-03T16:37:04.000Z,Casablanca,,United Kingdom
594903343,Toxic combination of car fumes &amp;a tobacco smoke on way to @WHampstead tube this time of day. Highly unpleasant,0,2017-02-28T06:56:41.000Z,London,,United Kingdom
1548381301,Traffic &amp; air quality gets worse London &amp; New York they keep building  population  grows cyclists &amp;  pedestrians young &amp; old  get poor air,0,2017-02-16T20:43:44.000Z,,,United Kingdom
481207878,"Trainers on at 6 this morning to start week 2 of #Couchto5K If you saw someone huffing and puffing around West Berks, it was me",0,2017-05-15T05:33:55.000Z,Amsterdam,,United Kingdom
22242216,Training finished a good hour and a half ago and I'm still panting fat wanker,0,2017-03-27T19:53:15.000Z,London,,United Kingdom
821263347278610432,"Treatment requires specialised knowledge and supervision, esp. if disease involves resistant organisms or non-respiratory organs#dawchat",0,2017-03-28T19:43:06.000Z,,,United Kingdom
22910037,Tried out a bunch of new fragrances. I now smell like 7 people at once and I may pass out from the fumes. Farewell.,0,2017-05-02T15:00:01.000Z,London,,United Kingdom
25108214,"Trouble is choosing an underlayer that isnt tight, because I can't breathe in a tight top. Or with anything tight around my waist. #picky",0,2017-05-31T10:58:07.000Z,London,,United Kingdom
19647226,Trump's function is to create a distracting fog of idiocy to obscure truly evil deeds done by the alt-right while we're swathed in the murk,0,2017-01-30T22:14:20.000Z,London,,United Kingdom
434789880,Trust me catch a bloody throat infection can't breathe,1,2017-05-23T16:58:07.000Z,,,United Kingdom
107544273,Trust now my asthma to kick off,1,2017-05-13T00:19:16.000Z,London,,United Kingdom
3156440073,"Trying to deny that my sore throat, itchy eyes, aching joints, and sneezing does not mean I've caught a cold. I do, however, feel rotten.",1,2017-05-06T13:29:52.000Z,Pacific Time (US & Canada),,United Kingdom
35062197,Trying to stay calm when you cannot breathe is the hardest thing ever. Goddamn fucking panic attacks and being sick SUCK,0,2017-04-09T20:31:59.000Z,London,,United Kingdom
138420089,Turns out conjunctivitis is as contagious as they say it. We now have 4 itchy red eyes in the house ☹️,0,2017-05-07T13:29:05.000Z,Amsterdam,,United Kingdom
1101059845,Twickenham Academy is the only one of our local schools to be at risk of high air polution. @LBRUT scrutiny task group to look at issue.,0,2017-01-31T14:26:39.000Z,,,United Kingdom
1101059845,Twickenham Academy suffers from the worst air pollution of any school in the borough - official.,0,2017-04-05T11:10:20.000Z,,,United Kingdom
706980498,Twin number two on an inhaler now #coughingsomuch #poorbaby x,0,2017-03-09T16:38:46.000Z,,,United Kingdom
352565819,"Two cubs produced in dignified silence.
all else are screaming and huffing and
puffing. #thedurrells",0,2017-05-28T19:38:17.000Z,Amsterdam,,United Kingdom
154547369,Two nights of bad sleep have me running on fumes 😴,0,2017-05-30T15:09:03.000Z,London,,United Kingdom
329240145,Two starts in four days for the previously retired 41 year old Kjetil Waehler for Sogndal today. He'll surely be running on fumes by the 2H!,0,2017-05-16T15:24:08.000Z,London,,United Kingdom
186128159,Tying iro is an art. See me sweating and panting this morning...,0,2017-01-29T07:58:39.000Z,London,,Nigeria
1065967561,U ever tried eating whilst walking upstairs it's bloody hard I tell ya I can't bloody breathe,0,2017-05-08T20:36:13.000Z,,,United Kingdom
387733030,"U kno them ones where u can't breathe, u sneeze constantly, u feel like ur gonna throw up every time u cough and when ur in pain yh love it",1,2017-02-24T14:23:04.000Z,Amsterdam,,United Kingdom
577380859,UNO WHAT IS SOOOO ANNOYING that GASPING noise ppl make before eating something from a spoon eg. Cereal. WHY MUST U,0,2017-03-15T22:41:28.000Z,,,United Kingdom
37093,Ugh. My allergies are killing me. I mean that literally. My asthma is rough right now. Thank science for modern medicine. 🤧,1,2017-05-10T08:02:41.000Z,London,,United Kingdom
36122415,"Uh oh, itchy eyes. #Hayfever",1,2017-03-20T12:28:14.000Z,Casablanca,,United Kingdom
507239123,"Unacceptable that @MayorofLondon interferes with foreign policy while ignoring strikes, housing needs, and air pollution. @KeithPrinceAM",0,2017-03-28T15:07:31.000Z,London,,United Kingdom
2956387341,Ur WCW has an asthma attack when she gets choked,0,2017-05-10T13:46:31.000Z,,,United Kingdom
3292010078,"Ur extracting the urine surely!
This was hilarious until I extrapolated, T7 BSC
Landfill 
Ocean Polution #Vipoo",0,2017-03-07T19:56:03.000Z,,,United Kingdom
23958634,Urgh pollen is evil #hayfever #asthma,1,2017-04-02T07:30:14.000Z,Europe/London,,United Kingdom
347293780,"Urgh, asthma playing up while I had no such problems recently in Copenhagen. I think the city I love is going to kill me. #LDN",1,2017-03-28T10:20:02.000Z,,,United Kingdom
424942490,"Used a can as an ashtray and kappen thought it was his drink, I can't even breathe he's fucking spewing 😂😂😂😂😂😂",0,2017-02-12T21:18:18.000Z,Hawaii,,United Kingdom
20699737,Used to work on the Asthma Helpline. But all the callers were pervs - had to hang up on every single one of them.,0,2017-02-02T18:31:41.000Z,London,,United Kingdom
3381081574,Using an inhaler for the first time is the weirdest feeling eeeeever. God blesd those who rely on it 😳,0,2017-02-16T22:06:14.000Z,London,,United Kingdom
298060273,Utd are going to score pretty soon. Anderlecht running on fumes,0,2017-04-20T21:11:19.000Z,London,,United Kingdom
17306285,Very immature move asma but why am i feeling so good about this oh god help,0,2017-04-06T18:15:51.000Z,Kuala Lumpur,,United Kingdom
2922752800,Very sore  and picky eyes tonight. Surely can't be pollen yet. Can it?,1,2017-03-20T19:19:46.000Z,,,United Kingdom
1085306994,Very tired sore eyes this morning,1,2017-02-20T03:23:05.000Z,,,United Kingdom
45422307,"Visiting CLT is the best inspiration for running(away) to de-stress.  Running shoes in my car, and pre-gaming with my inhaler (alas, lungs).",0,2017-05-07T15:57:07.000Z,Eastern Time (US & Canada),,United Kingdom
562017666,"Vote for St Theresa for Strong &amp; Stable Air Pollution levels.

  #c4news",0,2017-04-26T18:49:29.000Z,,,United Kingdom
29087902,WHAAAAAT oh my god. I can't breathe.  #LineOfDuty,0,2017-03-26T21:00:31.000Z,London,,United Kingdom
269918064,WHAT IS IT with havin a bad cough that is fine all day but as soon as u need to be quiet or try to go to sleep u can't fuckin BREATHE,0,2017-04-30T00:38:15.000Z,London,,United Kingdom
3795491422,WHEEZE WHEEZE,1,2017-02-22T19:57:37.000Z,,,United Kingdom
769647824782983169,WHEN i laugh really hard i cackle and wheeze  we're meant to be tgt?,0,2017-02-09T16:37:46.000Z,Pacific Time (US & Canada),,United Kingdom
3001376878,WHY AM I SO FUCKING ILL😩literally cannot breathe 🤧🤧,1,2017-01-29T20:21:57.000Z,,,United Kingdom
528834187,"WHY DO I ALWAYS THINK I CAN JUST ""POWER THROUGH"" ASTHMA",1,2017-04-10T14:15:25.000Z,London,,United Kingdom
590076606,WHY WHY WHY do I always run when I'm drunk. It always leads to an asthma attack.,0,2017-03-31T23:01:20.000Z,,,United Kingdom
714921828,"WTF? Thumping head, eyes hurt, face like glue factory, dizzy, sore throat, wheezy, and can't stop shivering. Who gave me this shit? 😣😣🤒🤒😷😷😔😔",0,2017-01-27T09:47:40.000Z,Europe/London,,United Kingdom
81091509,Waghorn leaving the pitch to ingest pure concentrated chip shop from his inhaler.,0,2017-02-24T20:15:08.000Z,London,,United Kingdom
2224188041,Waiting waiting hoping for my drug funding #NHS #chronicillness #asthma #Imworthit,0,2017-04-05T20:52:48.000Z,,,United Kingdom
19590738,Waking up because can't breathe is funnnnnn. Why ill. Why. Whyhyyyy,1,2017-04-07T01:46:08.000Z,London,,United Kingdom
531420736,"Waking up from a nightmare that has triggered flashbacks, and you feel like you can't breathe😭😭",0,2017-03-14T01:51:45.000Z,London,,United Kingdom
65114353,Waking up with a tight chest is not what I planned for o,1,2017-04-07T05:44:28.000Z,Casablanca,,United Kingdom
2988772887,Walk into tgi's and they ask do either of you have any allergies.... Ali replies I have asthma 🤔🤣😑,0,2017-04-23T22:14:26.000Z,London,,United Kingdom
4602234465,"Walked 2 miles today, and didn't even need to take my inhaler on the way💪",0,2017-03-12T17:32:00.000Z,,,United Kingdom
150689774,Walked past a McDonalds this morning and the fumes from their plastic riddled bacon caused me to put on a stone.,0,2017-05-10T07:04:04.000Z,London,,United Kingdom
2734021437,Walking into coco last night was like getting off plane on holiday when heat just smacks you right in the face n ya can't breathe 😀,0,2017-05-29T14:56:10.000Z,,,United Kingdom
810017635,Walking onto a completely empty Clapham North underground station. A sight for sore eyes. 🚇,0,2017-04-13T21:54:45.000Z,London,,United Kingdom
1584044412,"Walking outside in the cold: ""Wow my asthma is getting better the cold isn't affecting me"" *5 minutes later* ""I can't breathe""",1,2017-02-06T09:25:35.000Z,Pacific Time (US & Canada),,United Kingdom
36926977,Walking up my old road was the most emotional things I've done in a while. I don't know whether my tight chest is nostalgia or the incline 💔,0,2017-03-06T19:09:18.000Z,,,United Kingdom
27214769,Wallasey is covered in smog right now. It's so thick.,1,2017-05-24T17:17:17.000Z,London,,United Kingdom
239314051,"Want updates on #London air pollution? ☁️☁️ Get @airTEXT, a
free forecast &amp; alerts service. It also has info on low pollution walking routes",0,2017-03-23T13:52:50.000Z,London,,United Kingdom
559988510,Warmer weather has arrived and it's already playing havoc with me Asthma but I'll still be listening to Panthers/Marlins but in me bed,1,2017-04-09T16:28:33.000Z,Pacific Time (US & Canada),,United Kingdom
763743537569628161,"Was on the treadmill for about five minutes and I nearly had an asthma attack, cardio is nae for me 😂",0,2017-02-21T20:37:23.000Z,,,United Kingdom
131667211,"Was out with work friends. Now I'm drunk, cooking a pizza and gasping for my bed.",0,2017-04-13T21:57:10.000Z,Edinburgh,,United Kingdom
298686584,"Watching #Taboo

JD ""you've had a fall!""

@JulieS100 ""do you wanna claim!?""

I can't breathe for laughing!! 🤣",0,2017-02-04T22:19:56.000Z,London,,United Kingdom
501304238,"Watching @ManUtd Question, banana for Rojo and a inhaler for Jones.. and a goal for Mata @RobbieSavage8 😂😂😂",0,2017-03-16T21:37:40.000Z,,,United Kingdom
23661895,Watching Burnistoun on Netflix. 'Sarcasmaholics' 😂😂😂😂 I can't breathe!!!,0,2017-02-20T23:34:39.000Z,Edinburgh,,United Kingdom
109903286,"Watching Penultimate episode of #Blindspot 
OMG can't breathe!!!! Awesome series!!",0,2017-05-18T22:01:21.000Z,London,,United Kingdom
81607832,Watching The Avengers. Steed &amp; King walking around the @ukip dream! A smog filled London Exceptionally English! Knife Sharpeners in streets?,0,2017-02-10T09:53:14.000Z,London,,United Kingdom
106241054,Watching Walking Dead finale on the train. Can't breathe.,0,2017-04-04T06:21:32.000Z,London,,United Kingdom
163664835,Watching a bit more of #Blackfish. Literally gasping out loud. We really fuck up a lot as a species. No respect for nature.,0,2017-02-07T19:00:27.000Z,London,,United Kingdom
3731897535,Watching news re boy dying by allergic reaction-If asthma/steroid inhaler &amp; food allergy-need adrenaline pen &amp; everyone must know how 2 use!,0,2017-05-12T12:19:39.000Z,Pacific Time (US & Canada),,United Kingdom
51419058,"Watching our season review of 91/92 and anyone remember the cup game against Man City in the fog ? I can, proper pea souper haha #Boro",0,2017-03-28T18:03:18.000Z,,,United Kingdom
1306829516,Watching the news and my word that Smog was terrible years ago 😷,0,2017-03-10T13:20:27.000Z,Casablanca,,United Kingdom
856077046967087104,We all struggle with sadness and self doubt.  Sometimes it is so stiffling we can't breathe.  Just keep moving forward.,0,2017-05-16T10:38:38.000Z,Pacific Time (US & Canada),,United Kingdom
261379166,"We are 8th! Can't breathe, can't breathe! 🇬🇧 #Eurovision",0,2017-05-13T22:11:02.000Z,London,,United Kingdom
132891555,"We are drowning in information, yet gasping for wisdom. #Twitter",0,2017-04-12T10:35:12.000Z,Amsterdam,,United Kingdom
701032269096599553,"We ended up 
Wrapped in each other's embrace 
So tight that our breath tangles
So tight that our chest almost breaks",0,2017-05-09T01:05:25.000Z,,,United Kingdom
1257312336,We just shotted drink that had ash in it and I cannot breathe,0,2017-04-14T21:43:24.000Z,,,United Kingdom
775282617109319682,"We were promised fresh air, but how could it ever be? When the smog of lies and dark secrets swung so low. #amediting #thriller",0,2017-03-19T20:42:26.000Z,Pacific Time (US & Canada),,United Kingdom
4115266816,We'll be puffing out our arses wed and sat. I'd maybe try majority of the development squad against St Mirren wed.,0,2017-02-25T19:31:36.000Z,Pacific Time (US & Canada),,United Kingdom
479810604,We're excited that Dr Ian Mudway is speaking @CLSGgirls today about the science of air pollution #London @_CityAir @KingsCollegeLon,0,2017-05-17T08:13:25.000Z,London,,United Kingdom
515879509,We're huffing and puffing and Chelsea haven't even broken a sweat,0,2017-02-04T14:04:41.000Z,,,United Kingdom
18708126,Weather change so means asthma will be awful today 😞,0,2017-05-16T08:16:30.000Z,London,,United Kingdom
